u,v,key,osmid,bridge,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,tunnel,width,service,area,ref
1064574727,1064574723,0,91629600,,tertiary,,,Mumhane Caddesi,False,True,64.79533016057078,"LINESTRING (28.9419427 41.034014, 28.9417401 41.0342522, 28.9415426 41.0343498, 28.9414078 41.0344165)",,,,,,
1064574732,1064574672,0,91629601,,residential,,,Yanbolu Sokağı,False,True,13.999687776610122,"LINESTRING (28.9422773 41.0333955, 28.9421331 41.0334589)",,,,,,
1064574732,1103230172,0,95097086,,tertiary,,,Paşa Hamamı Caddesi,False,False,23.52506119704933,"LINESTRING (28.9422773 41.0333955, 28.9423951 41.0335875)",,,,,,
1064574732,1064574689,0,329837142,,tertiary,,,Paşa Hamamı Caddesi,False,False,101.49017395337503,"LINESTRING (28.9422773 41.0333955, 28.9421132 41.0330277, 28.9420367 41.0328804, 28.9417867 41.0325662)",,,,,,
1064574743,1064222032,0,329837142,,tertiary,,,Paşa Hamamı Caddesi,False,False,59.94167980303922,"LINESTRING (28.9412415 41.0318264, 28.940916 41.0313465)",,,,,,
1064574743,1102850426,0,329837142,,tertiary,,,Paşa Hamamı Caddesi,False,True,55.8127201049421,"LINESTRING (28.9412415 41.0318264, 28.9414853 41.03215, 28.9415636 41.0322655)",,,,,,
1064574743,2370789875,0,329838858,,residential,,,Çakırağa Yokuşu Sokağı,False,False,28.422047024551105,"LINESTRING (28.9412415 41.0318264, 28.9410534 41.0319942, 28.9410192 41.0320191)",,,,,,
1064574754,1064574756,0,91629601,,residential,,,Yanbolu Sokağı,False,False,26.512126319818705,"LINESTRING (28.941276 41.03389, 28.9415305 41.0337486)",,,,,,
1064574754,1064574677,0,941369213,,tertiary,,,Hoca Çakir Caddesi,False,False,27.327342140261138,"LINESTRING (28.941276 41.03389, 28.9410158 41.0337421)",,,,,,
1064574754,1066631859,0,941369213,,tertiary,,,Hoca Çakir Caddesi,False,True,12.016937364067976,"LINESTRING (28.941276 41.03389, 28.9413847 41.0339604)",,,,,,
1064574756,1064574758,0,91629601,,residential,,,Yanbolu Sokağı,False,False,24.318855818717623,"LINESTRING (28.9415305 41.0337486, 28.9417735 41.0336293)",,,,,,
1064574756,1064574754,0,91629601,,residential,,,Yanbolu Sokağı,False,True,26.512126319818705,"LINESTRING (28.9415305 41.0337486, 28.941276 41.03389)",,,,,,
1064574756,1064574727,0,91629607,,residential,,,Beşir Gazi Sokağı,False,True,45.45627899621567,"LINESTRING (28.9415305 41.0337486, 28.9419427 41.034014)",,,,,,
1064574756,1064574680,0,329836654,,residential,,,Ulubatlı Hasan Sokağı,False,False,26.934414121955516,"LINESTRING (28.9415305 41.0337486, 28.9413325 41.0335579)",,,,,,
1064574758,1064574672,0,91629601,,residential,,,Yanbolu Sokağı,False,False,35.61987484574287,"LINESTRING (28.9417735 41.0336293, 28.9421331 41.0334589)",,,,,,
1064574758,1064574756,0,91629601,,residential,,,Yanbolu Sokağı,False,True,24.318855818717623,"LINESTRING (28.9417735 41.0336293, 28.9415305 41.0337486)",,,,,,
1064574758,1064574683,0,91629604,,residential,,,Karagözcü Sokağı,False,False,27.844304555653896,"LINESTRING (28.9417735 41.0336293, 28.9416147 41.0334094)",,,,,,
1064574758,2376022206,0,91629604,,residential,,,Karagözcü Sokağı,False,True,35.65028503529143,"LINESTRING (28.9417735 41.0336293, 28.9420833 41.0338488)",,,,,,
1064574765,1064574852,0,329838858,,residential,,,Çakırağa Yokuşu Sokağı,False,True,6.170247808721337,"LINESTRING (28.9409646 41.0321315, 28.9409846 41.0320781)",,,,,,
1064574765,1064574802,0,329838858,,residential,,,Çakırağa Yokuşu Sokağı,False,False,68.5389225586596,"LINESTRING (28.9409646 41.0321315, 28.9409193 41.0322036, 28.9407128 41.0323644, 28.9403704 41.0325407)",,,,,,
1064574765,1064574776,0,332617608,,residential,,,Karagözcü Sokağı,False,True,84.25793755672346,"LINESTRING (28.9409646 41.0321315, 28.9410947 41.0323126, 28.9410105 41.0323746, 28.9412939 41.0327853)",,,,,,
1064574776,1064574697,0,91629604,,residential,,,Karagözcü Sokağı,False,True,9.087794927469078,"LINESTRING (28.9412939 41.0327853, 28.9413434 41.032858)",,,,,,
1064574776,1064574784,0,91629605,,residential,,,Kazmacı Sokağı,False,True,51.57636361613883,"LINESTRING (28.9412939 41.0327853, 28.9409488 41.0328379, 28.9406929 41.0328831)",,,,,,
1064574776,1064574765,0,332617608,,residential,,,Karagözcü Sokağı,False,False,84.25793755672346,"LINESTRING (28.9412939 41.0327853, 28.9410105 41.0323746, 28.9410947 41.0323126, 28.9409646 41.0321315)",,,,,,
1064574783,1064574784,0,91629605,,residential,,,Kazmacı Sokağı,False,False,64.69389583111973,"LINESTRING (28.9400991 41.0332544, 28.9406929 41.0328831)",,,,,,
1064574783,12358918911,0,329838063,,tertiary,,,Hoca Çakir Caddesi,False,False,30.98887894462854,"LINESTRING (28.9400991 41.0332544, 28.9397981 41.0330928)",,,,,,
1064574783,12356540402,0,329838063,,tertiary,,,Hoca Çakir Caddesi,False,True,11.312342677440594,"LINESTRING (28.9400991 41.0332544, 28.9402084 41.033314)",,,,,,
1064574784,1064574783,0,91629605,,residential,,,Kazmacı Sokağı,False,True,64.69389583111973,"LINESTRING (28.9406929 41.0328831, 28.9400991 41.0332544)",,,,,,
1064574784,1064574652,0,329836654,,residential,,,Ulubatlı Hasan Sokağı,False,True,26.098017076880627,"LINESTRING (28.9406929 41.0328831, 28.9408752 41.0330733)",,,,,,
1064574784,1064574776,0,91629605,,residential,,,Kazmacı Sokağı,False,False,51.57636361613883,"LINESTRING (28.9406929 41.0328831, 28.9409488 41.0328379, 28.9412939 41.0327853)",,,,,,
1064574784,1064574802,0,329836654,,residential,,,Ulubatlı Hasan Sokağı,False,False,46.73256726022005,"LINESTRING (28.9406929 41.0328831, 28.9406564 41.0328359, 28.9403704 41.0325407)",,,,,,
1064574797,1064574727,0,91629607,,residential,,,Beşir Gazi Sokağı,False,False,44.89475945596366,"LINESTRING (28.9423301 41.0342926, 28.9419427 41.034014)",,,,,,
1064574797,1103230176,0,91629607,,residential,,,Beşir Gazi Sokağı,False,True,65.52066852813078,"LINESTRING (28.9423301 41.0342926, 28.9424646 41.0343147, 28.9430663 41.0341426)",,,,,,
1064574797,1103229899,0,95097040,,residential,,,Hakikizade Sokağı,False,True,84.65497779521989,"LINESTRING (28.9423301 41.0342926, 28.9424267 41.0345232, 28.9424014 41.0345652, 28.9420915 41.0346509, 28.9420349 41.034679, 28.9419545 41.0348413)",,,,,,
1064574802,2370789876,0,329837782,,residential,,,Kariye İmareti Sokağı,False,False,82.23620754210695,"LINESTRING (28.9403704 41.0325407, 28.9396403 41.0320471)",,,,,,
1064574802,1064574784,0,329836654,,residential,,,Ulubatlı Hasan Sokağı,False,True,46.73256726022005,"LINESTRING (28.9403704 41.0325407, 28.9406564 41.0328359, 28.9406929 41.0328831)",,,,,,
1064574802,1064574865,0,329838858,,residential,,,Çakırağa Yokuşu Sokağı,False,False,81.61806641007477,"LINESTRING (28.9403704 41.0325407, 28.9401522 41.0326416, 28.9399309 41.0327348, 28.939668 41.0330229)",,,,,,
1064574802,1064574765,0,329838858,,residential,,,Çakırağa Yokuşu Sokağı,False,True,68.53892255865959,"LINESTRING (28.9403704 41.0325407, 28.9407128 41.0323644, 28.9409193 41.0322036, 28.9409646 41.0321315)",,,,,,
1064574810,2370789876,0,329837782,,residential,,,Kariye İmareti Sokağı,False,True,22.337420948388676,"LINESTRING (28.9394682 41.0318938, 28.9396403 41.0320471)",,,,,,
1064574810,1064574929,0,332617467,,residential,,,Kuyulu Bahçe Sokağı,False,False,43.86160518950679,"LINESTRING (28.9394682 41.0318938, 28.9397235 41.0317341, 28.9396564 41.031599)",,,,,,
1064574810,2370789874,0,332617467,,residential,,,Kuyulu Bahçe Sokağı,False,True,25.81625709030839,"LINESTRING (28.9394682 41.0318938, 28.9392198 41.031923, 28.9391636 41.0319264)",,,,,,
1064574815,1064574942,0,329840646,,residential,,,Kuyulu Bahçe Sokağı,False,True,25.260173983482098,"LINESTRING (28.9387499 41.0320924, 28.9385541 41.0319198)",,,,,,
1064574815,1064575046,0,932876131,,residential,,,,False,False,40.62882388573973,"LINESTRING (28.9387499 41.0320924, 28.938946 41.0324265)",,,,,,
1064574815,2370789874,0,332617467,,residential,,,Kuyulu Bahçe Sokağı,False,False,39.59038970557049,"LINESTRING (28.9387499 41.0320924, 28.9389953 41.0319705, 28.9391636 41.0319264)",,,,,,
1064574815,3397653314,0,332617541,,residential,,,Avcı Odaları Çıkmazı,False,True,71.1817433098307,"LINESTRING (28.9387499 41.0320924, 28.9392884 41.0324255, 28.939399 41.0323466)",,,,,,
1064574837,12356494890,0,329840564,,residential,,,Kariye Camii Sokağı,False,False,7.909976509406214,"LINESTRING (28.9388266 41.0313244, 28.9388042 41.0312553)",,,,,,
1064574837,10610563937,0,1457536042,,residential,,,Kariye Cami Sokağı,False,True,16.614632307770943,"LINESTRING (28.9388266 41.0313244, 28.9386462 41.0313861)",,,,,,
1064574837,12356494893,0,91629629,,residential,,,Kariye Türbesi Sokağı,False,True,15.025219524551108,"LINESTRING (28.9388266 41.0313244, 28.9388538 41.0314007, 28.9389261 41.0313875)",,,,,,
1064574852,2370789873,0,91629611,,residential,,,Kantarcı Ali Sokağı,False,False,40.51569410501237,"LINESTRING (28.9409846 41.0320781, 28.9406797 41.0317955)",,,,,,
1064574852,1064574765,0,329838858,,residential,,,Çakırağa Yokuşu Sokağı,False,False,6.170247808721337,"LINESTRING (28.9409846 41.0320781, 28.9409646 41.0321315)",,,,,,
1064574852,2370789875,0,329838858,,residential,,,Çakırağa Yokuşu Sokağı,False,True,7.173783434885216,"LINESTRING (28.9409846 41.0320781, 28.9410192 41.0320191)",,,,,,
1064574865,1064575152,0,329838063,,tertiary,,,Hoca Çakir Caddesi,False,False,51.03555436787674,"LINESTRING (28.939668 41.0330229, 28.9391731 41.0327559)",,,,,,
1064574865,12358918911,0,329838063,,tertiary,,,Hoca Çakir Caddesi,False,True,13.397584647435924,"LINESTRING (28.939668 41.0330229, 28.9397981 41.0330928)",,,,,,
1064574865,1064574802,0,329838858,,residential,,,Çakırağa Yokuşu Sokağı,False,True,81.61806641007477,"LINESTRING (28.939668 41.0330229, 28.9399309 41.0327348, 28.9401522 41.0326416, 28.9403704 41.0325407)",,,,,,
1064574876,2370789873,0,91629611,,residential,,,Kantarcı Ali Sokağı,False,True,56.424441667906045,"LINESTRING (28.9402242 41.0314222, 28.9406088 41.0317327, 28.9406797 41.0317955)",,,,,,
1064574876,1064574939,0,332616866,,residential,,,Kariye Türbesi Sokağı,False,False,55.459670848503045,"LINESTRING (28.9402242 41.0314222, 28.9402487 41.0314115, 28.9407767 41.0311483)",,,,,,
1064574876,5519344112,0,332616866,,residential,,,Kariye Türbesi Sokağı,False,True,30.67575581375402,"LINESTRING (28.9402242 41.0314222, 28.9400307 41.0314945, 28.9399381 41.0315352, 28.9398977 41.0315454)",,,,,,
1064574895,1064574911,0,91597514,,residential,,,Borazan Tevfik Sokağı,False,False,8.269426530407141,"LINESTRING (28.9386682 41.0299671, 28.9387402 41.0299163)",,,,,,
1064574895,1064575098,0,91597514,,residential,,,Borazan Tevfik Sokağı,False,True,54.40061868955072,"LINESTRING (28.9386682 41.0299671, 28.9384329 41.030423)",,,,,,
1064574895,1064574897,0,91629612,,residential,,,Avare Sokağı,False,False,67.28757516510544,"LINESTRING (28.9386682 41.0299671, 28.9382622 41.0294452)",,,,,,
1064574897,1064574895,0,91629612,,residential,,,Avare Sokağı,False,True,67.28757516510544,"LINESTRING (28.9382622 41.0294452, 28.9386682 41.0299671)",,,,,,
1064574897,1064575020,0,91629622,,residential,,,Kariye Yağhane Sokağı,False,False,34.35918194481637,"LINESTRING (28.9382622 41.0294452, 28.9378926 41.0295784)",,,,,,
1064574897,1064574999,0,91629622,,residential,,,Kariye Yağhane Sokağı,False,True,25.552419114762802,"LINESTRING (28.9382622 41.0294452, 28.9385353 41.0293434)",,,,,,
1064574908,1064574911,0,91629613,,residential,,,Urgan Sokağı,False,False,57.59106728402443,"LINESTRING (28.9390575 41.0303756, 28.9387402 41.0299163)",,,,,,
1064574908,1064574982,0,228398996,,tertiary,,,Nester Sokağı,False,False,17.93674097156685,"LINESTRING (28.9390575 41.0303756, 28.9392693 41.0303534)",,,,,,
1064574908,1064575075,0,228398996,,tertiary,,,Nester Sokağı,False,True,50.98795788387169,"LINESTRING (28.9390575 41.0303756, 28.9384662 41.0304819)",,,,,,
1064574911,1064574986,0,91597514,,residential,,,Borazan Tevfik Sokağı,False,False,11.63226785192305,"LINESTRING (28.9387402 41.0299163, 28.9388467 41.0298493)",,,,,,
1064574911,1064574895,0,91597514,,residential,,,Borazan Tevfik Sokağı,False,True,8.269426530407141,"LINESTRING (28.9387402 41.0299163, 28.9386682 41.0299671)",,,,,,
1064574911,1064574908,0,91629613,,residential,,,Urgan Sokağı,False,True,57.59106728402443,"LINESTRING (28.9387402 41.0299163, 28.9390575 41.0303756)",,,,,,
1064574918,1064574942,0,329840646,,residential,,,Kuyulu Bahçe Sokağı,False,False,51.56954217741824,"LINESTRING (28.9382376 41.0315222, 28.9385541 41.0319198)",,,,,,
1064574918,9797204119,0,932876132,,residential,,,Kariye Cami Sokağı,False,True,58.741649931412375,"LINESTRING (28.9382376 41.0315222, 28.9376341 41.0317902)",,,,,,
1064574918,10610563937,0,1457536042,,residential,,,Kariye Cami Sokağı,False,False,37.4658417240388,"LINESTRING (28.9382376 41.0315222, 28.9386462 41.0313861)",,,,,,
1064574918,1064574961,0,329840760,,residential,,,Şeyh Eyüp Sokağı,False,False,49.935588515622094,"LINESTRING (28.9382376 41.0315222, 28.9381928 41.0314525, 28.9380027 41.0311554, 28.9379728 41.0311203)",,,,,,
1064574929,1064575193,0,91629629,,residential,,,Kariye Türbesi Sokağı,False,False,63.26945325440644,"LINESTRING (28.9396564 41.031599, 28.939469 41.0314209, 28.9391845 41.0314562, 28.9391331 41.0314279, 28.9391041 41.031355)",,,,,,
1064574929,5519344112,0,332616866,,residential,,,Kariye Türbesi Sokağı,False,False,21.109956713173663,"LINESTRING (28.9396564 41.031599, 28.9397981 41.0315706, 28.9398977 41.0315454)",,,,,,
1064574929,1064574810,0,332617467,,residential,,,Kuyulu Bahçe Sokağı,False,True,43.86160518950679,"LINESTRING (28.9396564 41.031599, 28.9397235 41.0317341, 28.9394682 41.0318938)",,,,,,
1064574939,1064222032,0,241036873,,tertiary,,,Salma Tomruk Caddesi,False,False,24.944727013651228,"LINESTRING (28.9407767 41.0311483, 28.940916 41.0313465)",,,,,,
1064574939,10610589953,0,241036873,,tertiary,,,Salma Tomruk Caddesi,False,True,13.08962234008032,"LINESTRING (28.9407767 41.0311483, 28.9406879 41.0310515)",,,,,,
1064574939,1064574876,0,332616866,,residential,,,Kariye Türbesi Sokağı,False,True,55.459670848503045,"LINESTRING (28.9407767 41.0311483, 28.9402487 41.0314115, 28.9402242 41.0314222)",,,,,,
1064574942,1064574815,0,329840646,,residential,,,Kuyulu Bahçe Sokağı,False,False,25.260173983482098,"LINESTRING (28.9385541 41.0319198, 28.9387499 41.0320924)",,,,,,
1064574942,1064574918,0,329840646,,residential,,,Kuyulu Bahçe Sokağı,False,True,51.56954217741824,"LINESTRING (28.9385541 41.0319198, 28.9382376 41.0315222)",,,,,,
1064574942,1064575046,0,91629616,,residential,,,Kuyulu Bahçe Aralığı,False,False,86.18184094989859,"LINESTRING (28.9385541 41.0319198, 28.9383632 41.032079, 28.938946 41.0324265)",,,,,,
1064574956,1064574961,0,91629617,,residential,,,Kariye Bostani Sokağı,False,False,73.07425918758625,"LINESTRING (28.9387479 41.0308203, 28.9379728 41.0311203)",,,,,,
1064574956,1064575075,0,329840563,,residential,,,Kariye Camii Sokağı,False,False,44.43241958070302,"LINESTRING (28.9387479 41.0308203, 28.9384662 41.0304819)",,,,,,
1064574956,1064575202,0,329840564,,residential,,,Kariye Camii Sokağı,False,True,19.68528769693258,"LINESTRING (28.9387479 41.0308203, 28.9387682 41.0308368, 28.9388499 41.0309785)",,,,,,
1064574961,1064574963,0,91629617,,residential,,,Kariye Bostani Sokağı,False,False,61.68470677298265,"LINESTRING (28.9379728 41.0311203, 28.9373318 41.0313922)",,,,,,
1064574961,1064574956,0,91629617,,residential,,,Kariye Bostani Sokağı,False,True,73.07425918758625,"LINESTRING (28.9379728 41.0311203, 28.9387479 41.0308203)",,,,,,
1064574961,1064575052,0,329840760,,residential,,,Şeyh Eyüp Sokağı,False,False,47.521847636079954,"LINESTRING (28.9379728 41.0311203, 28.9376845 41.0307524)",,,,,,
1064574961,1064574918,0,329840760,,residential,,,Şeyh Eyüp Sokağı,False,True,49.9355885156221,"LINESTRING (28.9379728 41.0311203, 28.9380027 41.0311554, 28.9381928 41.0314525, 28.9382376 41.0315222)",,,,,,
1064574963,1064574968,0,91629617,,residential,,,Kariye Bostani Sokağı,False,False,49.21679891495516,"LINESTRING (28.9373318 41.0313922, 28.9367998 41.0315789)",,,,,,
1064574963,1064574961,0,91629617,,residential,,,Kariye Bostani Sokağı,False,True,61.68470677298265,"LINESTRING (28.9373318 41.0313922, 28.9379728 41.0311203)",,,,,,
1064574963,1064575063,0,91629625,,residential,,,Vaiz Sokak,False,False,49.45624046961684,"LINESTRING (28.9373318 41.0313922, 28.9370613 41.030997)",,,,,,
1064574963,9797204119,0,91629625,,residential,,,Vaiz Sokak,False,True,51.0052141702946,"LINESTRING (28.9373318 41.0313922, 28.9376341 41.0317902)",,,,,,
1064574968,1064574963,0,91629617,,residential,,,Kariye Bostani Sokağı,False,True,49.21679891495516,"LINESTRING (28.9367998 41.0315789, 28.9373318 41.0313922)",,,,,,
1064574968,1064575165,0,228398994,,tertiary,,,Hoca Çakir Caddesi,False,False,18.9628424978496,"LINESTRING (28.9367998 41.0315789, 28.9366117 41.0314843)",,,,,,
1064574968,1064575161,0,228398994,,tertiary,,,Hoca Çakir Caddesi,False,True,95.65919227462162,"LINESTRING (28.9367998 41.0315789, 28.9371206 41.0317402, 28.9377391 41.0320667)",,,,,,
1064574974,1064574976,0,91629618,,residential,,,Kariye Aralığı Sokağı,False,False,67.94480076866496,"LINESTRING (28.9376944 41.030228, 28.9374074 41.0296566)",,,,,,
1064574974,1064575035,0,91629623,,residential,,,Uçbey Sokağı,False,False,27.085652409302668,"LINESTRING (28.9376944 41.030228, 28.9374128 41.0303472)",,,,,,
1064574974,2370789864,0,91629623,,residential,,,Uçbey Sokağı,False,True,36.98960790211744,"LINESTRING (28.9376944 41.030228, 28.9381023 41.0301016)",,,,,,
1064574976,1064574974,0,91629618,,residential,,,Kariye Aralığı Sokağı,False,True,67.94480076866496,"LINESTRING (28.9374074 41.0296566, 28.9376944 41.030228)",,,,,,
1064574976,2370792080,0,91629622,,residential,,,Kariye Yağhane Sokağı,False,False,18.525171091896855,"LINESTRING (28.9374074 41.0296566, 28.937194 41.0296995)",,,,,,
1064574976,1064575020,0,91629622,,residential,,,Kariye Yağhane Sokağı,False,True,41.61820327538769,"LINESTRING (28.9374074 41.0296566, 28.9378926 41.0295784)",,,,,,
1064574982,1064574984,0,91629619,,residential,,,Ağızlık Sokağı,False,False,20.775809464262196,"LINESTRING (28.9392693 41.0303534, 28.9392488 41.0301672)",,,,,,
1064574982,10617253121,0,228398996,,tertiary,,,Nester Sokağı,False,False,22.534040697406887,"LINESTRING (28.9392693 41.0303534, 28.9395356 41.0303267)",,,,,,
1064574982,1064574908,0,228398996,,tertiary,,,Nester Sokağı,False,True,17.93674097156685,"LINESTRING (28.9392693 41.0303534, 28.9390575 41.0303756)",,,,,,
1064574984,1064574986,0,91629619,,residential,,,Ağızlık Sokağı,False,False,48.85879742092035,"LINESTRING (28.9392488 41.0301672, 28.9388467 41.0298493)",,,,,,
1064574984,1064574982,0,91629619,,residential,,,Ağızlık Sokağı,False,True,20.775809464262196,"LINESTRING (28.9392488 41.0301672, 28.9392693 41.0303534)",,,,,,
1064574984,1064574990,0,91629620,,residential,,,Özben Sokağı,False,False,48.28515571759918,"LINESTRING (28.9392488 41.0301672, 28.9397125 41.0299099)",,,,,,
1064574986,1064222110,0,91597514,,residential,,,Borazan Tevfik Sokağı,False,False,16.83021397881223,"LINESTRING (28.9388467 41.0298493, 28.9389953 41.0297476)",,,,,,
1064574986,1064574911,0,91597514,,residential,,,Borazan Tevfik Sokağı,False,True,11.63226785192305,"LINESTRING (28.9388467 41.0298493, 28.9387402 41.0299163)",,,,,,
1064574986,1064574984,0,91629619,,residential,,,Ağızlık Sokağı,False,True,48.85879742092035,"LINESTRING (28.9388467 41.0298493, 28.9392488 41.0301672)",,,,,,
