routing_algorithm,selected_poi_ids,selected_poi_names,selected_poi_groups,total_length_m,distance_error_m,within_target_range,segment_lengths_m,route_node_count
astar,6916379085 | 5244807985 | 10127887983 | 5110342193,İstanbul’un Orta Noktası | Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı | Hermes cafe,museum_historic | viewpoint_attraction | park_garden | food,5409.546332899798,909.5463328997976,False,288.59 | 1008.64 | 2180.25 | 1857.48 | 74.58,129
astar,10127887983 | 5244807985 | 6916379085 | 5110342193,Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi | İstanbul’un Orta Noktası | Hermes cafe,park_garden | viewpoint_attraction | museum_historic | food,5409.546332899798,909.5463328997976,False,1932.06 | 2180.25 | 1008.64 | 214.02 | 74.58,129
astar,5110342193 | 6916379085 | 5244807985 | 10127887983,Hermes cafe | İstanbul’un Orta Noktası | Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı,food | museum_historic | viewpoint_attraction | park_garden,5409.546332899798,909.5463328997976,False,74.58 | 214.02 | 1008.64 | 2180.25 | 1932.06,129
astar,5110342193 | 10127887983 | 5244807985 | 6916379085,Hermes cafe | Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi | İstanbul’un Orta Noktası,food | park_garden | viewpoint_attraction | museum_historic,5409.546332899798,909.5463328997976,False,74.58 | 1857.48 | 2180.25 | 1008.64 | 288.59,129
astar,6916379085 | 5244807985 | 10127887983 | 5110342195,İstanbul’un Orta Noktası | Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı | Gülsoy cafe,museum_historic | viewpoint_attraction | park_garden | food,5409.546332899798,909.5463328997976,False,288.59 | 1008.64 | 2180.25 | 1800.56 | 131.50,129
astar,5110342195 | 6916379085 | 5244807985 | 10127887983,Gülsoy cafe | İstanbul’un Orta Noktası | Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı,food | museum_historic | viewpoint_attraction | park_garden,5409.546332899798,909.5463328997976,False,131.50 | 157.10 | 1008.64 | 2180.25 | 1932.06,129
astar,5110342195 | 10127887983 | 5244807985 | 6916379085,Gülsoy cafe | Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi | İstanbul’un Orta Noktası,food | park_garden | viewpoint_attraction | museum_historic,5409.546332899798,909.5463328997976,False,131.50 | 1800.56 | 2180.25 | 1008.64 | 288.59,129
astar,10127887983 | 5244807985 | 6916379085 | 5110342195,Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi | İstanbul’un Orta Noktası | Gülsoy cafe,park_garden | viewpoint_attraction | museum_historic | food,5409.5463328997985,909.5463328997985,False,1932.06 | 2180.25 | 1008.64 | 157.10 | 131.50,129
astar,5112732265 | 13530207351 | 5110342147 | 9867832017,Beyazıt Türk Hamam Kültürü Müzesi | Hoca Ahmet Yesevi Parkı | tebessüm kafe | Rainbow stairs,museum_historic | park_garden | food | viewpoint_attraction,5412.426049895637,912.4260498956373,False,469.78 | 1539.59 | 1841.74 | 765.80 | 795.52,134
astar,13530207351 | 5112732265 | 5110342147 | 9867832017,Hoca Ahmet Yesevi Parkı | Beyazıt Türk Hamam Kültürü Müzesi | tebessüm kafe | Rainbow stairs,park_garden | museum_historic | food | viewpoint_attraction,5412.426049895637,912.4260498956373,False,1957.37 | 1539.59 | 354.15 | 765.80 | 795.52,134
astar,9867832017 | 5110342147 | 5112732265 | 13530207351,Rainbow stairs | tebessüm kafe | Beyazıt Türk Hamam Kültürü Müzesi | Hoca Ahmet Yesevi Parkı,viewpoint_attraction | food | museum_historic | park_garden,5412.426049895637,912.4260498956373,False,795.52 | 765.80 | 354.15 | 1539.59 | 1957.37,134
astar,9867832017 | 5110342147 | 13530207351 | 5112732265,Rainbow stairs | tebessüm kafe | Hoca Ahmet Yesevi Parkı | Beyazıt Türk Hamam Kültürü Müzesi,viewpoint_attraction | food | park_garden | museum_historic,5412.426049895637,912.4260498956373,False,795.52 | 765.80 | 1841.74 | 1539.59 | 469.78,134
astar,8735018410 | 6916379085 | 5110342193 | 4895209121,Mehmet Akif Ersoy Parkı | İstanbul’un Orta Noktası | Hermes cafe | Laleli,park_garden | museum_historic | food | viewpoint_attraction,5413.14325329572,913.1432532957197,False,1758.57 | 1718.69 | 214.02 | 823.64 | 898.22,137
astar,4895209121 | 5110342193 | 6916379085 | 8735018410,Laleli | Hermes cafe | İstanbul’un Orta Noktası | Mehmet Akif Ersoy Parkı,viewpoint_attraction | food | museum_historic | park_garden,5413.143253295721,913.1432532957206,False,898.22 | 823.64 | 214.02 | 1718.69 | 1758.57,137
astar,5110342147 | 13530207351 | 6916379085 | 4895209121,tebessüm kafe | Hoca Ahmet Yesevi Parkı | İstanbul’un Orta Noktası | Laleli,food | park_garden | museum_historic | viewpoint_attraction,5413.47994158041,913.47994158041,False,146.40 | 1841.74 | 1917.50 | 609.63 | 898.22,140
astar,4895209121 | 6916379085 | 13530207351 | 5110342147,Laleli | İstanbul’un Orta Noktası | Hoca Ahmet Yesevi Parkı | tebessüm kafe,viewpoint_attraction | museum_historic | park_garden | food,5413.479941580411,913.4799415804109,False,898.22 | 609.63 | 1917.50 | 1841.74 | 146.40,140
astar,5110342145 | 8735018410 | 6916379085 | 9867832017,Anit kafe | Mehmet Akif Ersoy Parkı | İstanbul’un Orta Noktası | Rainbow stairs,food | park_garden | museum_historic | viewpoint_attraction,5414.287053546683,914.2870535466827,False,86.32 | 1758.83 | 1718.69 | 1054.92 | 795.52,130
astar,9867832017 | 6916379085 | 8735018410 | 5110342145,Rainbow stairs | İstanbul’un Orta Noktası | Mehmet Akif Ersoy Parkı | Anit kafe,viewpoint_attraction | museum_historic | park_garden | food,5414.287053546684,914.2870535466836,False,795.52 | 1054.92 | 1718.69 | 1758.83 | 86.32,130
astar,5110342145 | 5110342142 | 5244807985 | 10127887983,Anit kafe | Molla Hüsrev cami Turbası | Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı,food | museum_historic | viewpoint_attraction | park_garden,5415.564823441505,915.5648234415048,False,86.32 | 127.37 | 1089.56 | 2180.25 | 1932.06,125
astar,5110342142 | 5244807985 | 10127887983 | 5110342145,Molla Hüsrev cami Turbası | Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı | Anit kafe,museum_historic | viewpoint_attraction | park_garden | food,5415.564823441506,915.5648234415057,False,41.05 | 1089.56 | 2180.25 | 2018.37 | 86.32,125
astar,5110342142 | 5110342145 | 10127887983 | 5244807985,Molla Hüsrev cami Turbası | Anit kafe | Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi,museum_historic | food | park_garden | viewpoint_attraction,5415.564823441506,915.5648234415057,False,41.05 | 127.37 | 2018.37 | 2180.25 | 1048.51,125
astar,5244807985 | 10127887983 | 5110342145 | 5110342142,Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı | Anit kafe | Molla Hüsrev cami Turbası,viewpoint_attraction | park_garden | food | museum_historic,5415.564823441506,915.5648234415057,False,1048.51 | 2180.25 | 2018.37 | 127.37 | 41.05,125
astar,5110342145 | 10127887983 | 5244807985 | 5110342142,Anit kafe | Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi | Molla Hüsrev cami Turbası,food | park_garden | viewpoint_attraction | museum_historic,5415.564823441506,915.5648234415057,False,86.32 | 2018.37 | 2180.25 | 1089.56 | 41.05,125
astar,10127887983 | 5244807985 | 5110342142 | 5110342145,Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi | Molla Hüsrev cami Turbası | Anit kafe,park_garden | viewpoint_attraction | museum_historic | food,5415.564823441507,915.5648234415066,False,1932.06 | 2180.25 | 1089.56 | 127.37 | 86.32,125
astar,4506783904 | 5110342193 | 8735018410 | 4895209121,Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe | Mehmet Akif Ersoy Parkı | Laleli,museum_historic | food | park_garden | viewpoint_attraction,5415.870695654965,915.870695654965,False,448.67 | 523.25 | 1798.93 | 1746.80 | 898.22,125
astar,4895209121 | 8735018410 | 5110342193 | 4506783904,Laleli | Mehmet Akif Ersoy Parkı | Hermes cafe | Kanuni Sultan Suleyman 1 Turbesi,viewpoint_attraction | park_garden | food | museum_historic,5415.870695654966,915.8706956549659,False,898.22 | 1746.80 | 1798.93 | 523.25 | 448.67,125
astar,4506783904 | 4763681623 | 5244807882 | 5110342195,Kanuni Sultan Suleyman 1 Turbesi | Alfred Heilbronn Botanik Bahçesi | Merzifonlu Kara Mustafa Paşa Medresesi | Gülsoy cafe,museum_historic | park_garden | viewpoint_attraction | food,3583.8447801289135,916.1552198710865,False,448.67 | 593.32 | 1296.00 | 1114.36 | 131.50,99
astar,5110342195 | 5244807882 | 4763681623 | 4506783904,Gülsoy cafe | Merzifonlu Kara Mustafa Paşa Medresesi | Alfred Heilbronn Botanik Bahçesi | Kanuni Sultan Suleyman 1 Turbesi,food | viewpoint_attraction | park_garden | museum_historic,3583.844780128913,916.155219871087,False,131.50 | 1114.36 | 1296.00 | 593.32 | 448.67,99
astar,4763681623 | 4506783904 | 5244807882 | 5110342193,Alfred Heilbronn Botanik Bahçesi | Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi | Hermes cafe,park_garden | museum_historic | viewpoint_attraction | food,3581.501785113779,918.4982148862209,False,866.06 | 593.32 | 966.29 | 1081.26 | 74.58,88
astar,5110342193 | 5244807882 | 4506783904 | 4763681623,Hermes cafe | Merzifonlu Kara Mustafa Paşa Medresesi | Kanuni Sultan Suleyman 1 Turbesi | Alfred Heilbronn Botanik Bahçesi,food | viewpoint_attraction | museum_historic | park_garden,3581.501785113779,918.4982148862209,False,74.58 | 1081.26 | 966.29 | 593.32 | 866.06,88
astar,9867832017 | 4506783904 | 10127887983 | 5110342193,Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi | Keyci Hatun Parkı | Hermes cafe,viewpoint_attraction | museum_historic | park_garden | food,5418.796595411521,918.7965954115207,False,795.52 | 346.85 | 2344.37 | 1857.48 | 74.58,117
astar,5110342145 | 9867832017 | 4506783904 | 10127887983,Anit kafe | Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi | Keyci Hatun Parkı,food | viewpoint_attraction | museum_historic | park_garden,5418.796595411521,918.7965954115207,False,86.32 | 709.20 | 346.85 | 2344.37 | 1932.06,117
astar,5110342193 | 10127887983 | 4506783904 | 9867832017,Hermes cafe | Keyci Hatun Parkı | Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs,food | park_garden | museum_historic | viewpoint_attraction,5418.796595411522,918.7965954115216,False,74.58 | 1857.48 | 2344.37 | 346.85 | 795.52,117
astar,9867832017 | 4506783904 | 10127887983 | 5110342195,Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi | Keyci Hatun Parkı | Gülsoy cafe,viewpoint_attraction | museum_historic | park_garden | food,5418.796595411522,918.7965954115216,False,795.52 | 346.85 | 2344.37 | 1800.56 | 131.50,117
astar,5110342195 | 10127887983 | 4506783904 | 9867832017,Gülsoy cafe | Keyci Hatun Parkı | Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs,food | park_garden | museum_historic | viewpoint_attraction,5418.796595411522,918.7965954115216,False,131.50 | 1800.56 | 2344.37 | 346.85 | 795.52,117
astar,10127887983 | 4506783904 | 9867832017 | 5110342145,Keyci Hatun Parkı | Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs | Anit kafe,park_garden | museum_historic | viewpoint_attraction | food,5418.7965954115225,918.7965954115225,False,1932.06 | 2344.37 | 346.85 | 709.20 | 86.32,117
astar,13530207351 | 5112732265 | 9867832017 | 5110342193,Hoca Ahmet Yesevi Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Rainbow stairs | Hermes cafe,park_garden | museum_historic | viewpoint_attraction | food,5418.816805145498,918.8168051454977,False,1957.37 | 1539.59 | 977.19 | 870.10 | 74.58,136
astar,5110342193 | 9867832017 | 5112732265 | 13530207351,Hermes cafe | Rainbow stairs | Beyazıt Türk Hamam Kültürü Müzesi | Hoca Ahmet Yesevi Parkı,food | viewpoint_attraction | museum_historic | park_garden,5418.8168051454995,918.8168051454995,False,74.58 | 870.10 | 977.19 | 1539.59 | 1957.37,136
astar,5112732265 | 8735018410 | 5110342147 | 5244807882,Beyazıt Türk Hamam Kültürü Müzesi | Mehmet Akif Ersoy Parkı | tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | park_garden | food | viewpoint_attraction,5419.669659941988,919.6696599419884,False,469.78 | 1340.79 | 1642.94 | 925.27 | 1040.90,133
astar,5112732265 | 5244807882 | 5110342147 | 8735018410,Beyazıt Türk Hamam Kültürü Müzesi | Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe | Mehmet Akif Ersoy Parkı,museum_historic | viewpoint_attraction | food | park_garden,5419.669659941988,919.6696599419884,False,469.78 | 623.12 | 925.27 | 1642.94 | 1758.57,133
astar,8735018410 | 5112732265 | 5110342147 | 5244807882,Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi | tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi,park_garden | museum_historic | food | viewpoint_attraction,5419.669659941988,919.6696599419884,False,1758.57 | 1340.79 | 354.15 | 925.27 | 1040.90,133
astar,8735018410 | 5110342147 | 5112732265 | 5244807882,Mehmet Akif Ersoy Parkı | tebessüm kafe | Beyazıt Türk Hamam Kültürü Müzesi | Merzifonlu Kara Mustafa Paşa Medresesi,park_garden | food | museum_historic | viewpoint_attraction,5419.669659941988,919.6696599419884,False,1758.57 | 1642.94 | 354.15 | 623.12 | 1040.90,133
astar,8735018410 | 5110342147 | 5244807882 | 5112732265,Mehmet Akif Ersoy Parkı | tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | food | viewpoint_attraction | museum_historic,5419.669659941988,919.6696599419884,False,1758.57 | 1642.94 | 925.27 | 623.12 | 469.78,133
astar,5244807882 | 5112732265 | 5110342147 | 8735018410,Merzifonlu Kara Mustafa Paşa Medresesi | Beyazıt Türk Hamam Kültürü Müzesi | tebessüm kafe | Mehmet Akif Ersoy Parkı,viewpoint_attraction | museum_historic | food | park_garden,5419.669659941988,919.6696599419884,False,1040.90 | 623.12 | 354.15 | 1642.94 | 1758.57,133
astar,5244807882 | 5110342147 | 5112732265 | 8735018410,Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe | Beyazıt Türk Hamam Kültürü Müzesi | Mehmet Akif Ersoy Parkı,viewpoint_attraction | food | museum_historic | park_garden,5419.669659941988,919.6696599419884,False,1040.90 | 925.27 | 354.15 | 1340.79 | 1758.57,133
astar,5244807882 | 5110342147 | 8735018410 | 5112732265,Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe | Mehmet Akif Ersoy Parkı | Beyazıt Türk Hamam Kültürü Müzesi,viewpoint_attraction | food | park_garden | museum_historic,5419.669659941988,919.6696599419884,False,1040.90 | 925.27 | 1642.94 | 1340.79 | 469.78,133
astar,9867832017 | 4506783904 | 5110342145 | 13530207351,Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi | Anit kafe | Hoca Ahmet Yesevi Parkı,viewpoint_attraction | museum_historic | food | park_garden,5419.728922238104,919.7289222381041,False,795.52 | 346.85 | 362.36 | 1957.64 | 1957.37,129
astar,13530207351 | 5110342145 | 4506783904 | 9867832017,Hoca Ahmet Yesevi Parkı | Anit kafe | Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs,park_garden | food | museum_historic | viewpoint_attraction,5419.728922238105,919.728922238105,False,1957.37 | 1957.64 | 362.36 | 346.85 | 795.52,129
astar,13530207351 | 5110342145 | 9867832017 | 4506783904,Hoca Ahmet Yesevi Parkı | Anit kafe | Rainbow stairs | Kanuni Sultan Suleyman 1 Turbesi,park_garden | food | viewpoint_attraction | museum_historic,5419.728922238105,919.728922238105,False,1957.37 | 1957.64 | 709.20 | 346.85 | 448.67,129
astar,4506783904 | 9867832017 | 5110342145 | 13530207351,Kanuni Sultan Suleyman 1 Turbesi | Rainbow stairs | Anit kafe | Hoca Ahmet Yesevi Parkı,museum_historic | viewpoint_attraction | food | park_garden,5419.728922238106,919.728922238106,False,448.67 | 346.85 | 709.20 | 1957.64 | 1957.37,129
astar,4506783904 | 4763681623 | 5110342193 | 9867832017,Kanuni Sultan Suleyman 1 Turbesi | Alfred Heilbronn Botanik Bahçesi | Hermes cafe | Rainbow stairs,museum_historic | park_garden | food | viewpoint_attraction,3579.393061713112,920.6069382868882,False,448.67 | 593.32 | 871.79 | 870.10 | 795.52,76
astar,9867832017 | 5110342193 | 4763681623 | 4506783904,Rainbow stairs | Hermes cafe | Alfred Heilbronn Botanik Bahçesi | Kanuni Sultan Suleyman 1 Turbesi,viewpoint_attraction | food | park_garden | museum_historic,3579.393061713112,920.6069382868882,False,795.52 | 870.10 | 871.79 | 593.32 | 448.67,76
astar,9867832017 | 5110342142 | 4763681623 | 5110342147,Rainbow stairs | Molla Hüsrev cami Turbası | Alfred Heilbronn Botanik Bahçesi | tebessüm kafe,viewpoint_attraction | museum_historic | park_garden | food,3578.020946170709,921.9790538292909,False,795.52 | 836.58 | 855.25 | 944.28 | 146.40,78
astar,5110342147 | 4763681623 | 5110342142 | 9867832017,tebessüm kafe | Alfred Heilbronn Botanik Bahçesi | Molla Hüsrev cami Turbası | Rainbow stairs,food | park_garden | museum_historic | viewpoint_attraction,3578.020946170709,921.9790538292909,False,146.40 | 944.28 | 855.25 | 836.58 | 795.52,78
astar,5110342147 | 5110342142 | 5244807882 | 4763681623,tebessüm kafe | Molla Hüsrev cami Turbası | Merzifonlu Kara Mustafa Paşa Medresesi | Alfred Heilbronn Botanik Bahçesi,food | museum_historic | viewpoint_attraction | park_garden,3577.858772583276,922.1412274167242,False,146.40 | 187.45 | 1081.95 | 1296.00 | 866.06,104
astar,4763681623 | 5244807882 | 5110342142 | 5110342147,Alfred Heilbronn Botanik Bahçesi | Merzifonlu Kara Mustafa Paşa Medresesi | Molla Hüsrev cami Turbası | tebessüm kafe,park_garden | viewpoint_attraction | museum_historic | food,3577.8587725832754,922.1412274167246,False,866.06 | 1296.00 | 1081.95 | 187.45 | 146.40,104
astar,5110342145 | 13530207351 | 4895209121 | 4506783904,Anit kafe | Hoca Ahmet Yesevi Parkı | Laleli | Kanuni Sultan Suleyman 1 Turbesi,food | park_garden | viewpoint_attraction | museum_historic,5422.211039641272,922.2110396412718,False,86.32 | 1957.64 | 1634.10 | 1295.49 | 448.67,132
astar,4506783904 | 4895209121 | 13530207351 | 5110342145,Kanuni Sultan Suleyman 1 Turbesi | Laleli | Hoca Ahmet Yesevi Parkı | Anit kafe,museum_historic | viewpoint_attraction | park_garden | food,5422.211039641273,922.2110396412727,False,448.67 | 1295.49 | 1634.10 | 1957.64 | 86.32,132
astar,5110342145 | 4506783904 | 5244807882 | 4763681623,Anit kafe | Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi | Alfred Heilbronn Botanik Bahçesi,food | museum_historic | viewpoint_attraction | park_garden,3577.019451855016,922.9805481449839,False,86.32 | 362.36 | 966.29 | 1296.00 | 866.06,105
astar,4506783904 | 5244807882 | 4763681623 | 5110342145,Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi | Alfred Heilbronn Botanik Bahçesi | Anit kafe,museum_historic | viewpoint_attraction | park_garden | food,3577.0194518550156,922.9805481449844,False,448.67 | 966.29 | 1296.00 | 779.75 | 86.32,105
astar,4763681623 | 5244807882 | 4506783904 | 5110342145,Alfred Heilbronn Botanik Bahçesi | Merzifonlu Kara Mustafa Paşa Medresesi | Kanuni Sultan Suleyman 1 Turbesi | Anit kafe,park_garden | viewpoint_attraction | museum_historic | food,3577.019451855015,922.9805481449848,False,866.06 | 1296.00 | 966.29 | 362.36 | 86.32,105
